Id;País;ano;Quantidade (Kg)
47;Países Baixos (Holanda);1999;0
48;Panamá;1999;0
49;Paraguai;1999;0
50;Peru;1999;0
51;Porto Rico;1999;0
52;Portugal;1999;12406498
53;Reino Unido;1999;0
54;Republica Dominicana;1999;0
55;Romênia;1999;0
56;Rússia;1999;0
57;San Marino;1999;0
58;Sérvia;1999;0
59;Síria;1999;0
60;Suazilândia;1999;0
61;Suíça;1999;0
62;Tcheca, República;1999;0
63;Tunísia;1999;0
64;Turquia;1999;0
65;Ucrânia;1999;0
66;Uruguai;1999;2756398
67;Não consta na tabela;1999;0
68;Não declarados;1999;0
69;Outros;1999;230829
1;Africa do Sul;2000;0
2;Alemanha;2000;1164724
3;Argélia;2000;0
4;Arábia Saudita;2000;0
5;Argentina;2000;2724941
6;Armênia;2000;0
7;Austrália;2000;130097
8;Áustria;2000;0
9;Bermudas;2000;0
10;Bélgica;2000;0
11;Bolívia;2000;0
12;Bósnia-Herzegovina;2000;0
13;Brasil;2000;0
14;Bulgária;2000;0
15;Canada;2000;0
16;Chile;2000;5559322
17;China;2000;0
18;Coreia do Sul, República;2000;0
19;Croácia;2000;0
20;Cuba;2000;0
21;Emirados Árabes Unidos;2000;0
22;Eslovênia;2000;0
23;Eslováquia;2000;0
24;Espanha;2000;531425
25;Estados Unidos;2000;426442
26;França;2000;3431635
27;Geórgia;2000;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2000;0
29;Grécia;2000;0
30;Hong Kong;2000;0
31;Hungria;2000;0
32;Indonésia;2000;0
33;Irlanda;2000;0
34;Israel;2000;0
35;Itália;2000;8261193
36;Japão;2000;0
37;Iugoslávia;2000;0
38;Líbano;2000;0
39;Luxemburgo;2000;0
40;Macedônia;2000;0
41;Marrocos;2000;0
42;México;2000;0
43;Moldávia;2000;0
44;Montenegro;2000;0
45;Noruega;2000;0
46;Nova Zelândia;2000;0
47;Países Baixos (Holanda);2000;0
48;Panamá;2000;0
49;Paraguai;2000;0
50;Peru;2000;0
51;Porto Rico;2000;0
52;Portugal;2000;5011051
53;Reino Unido;2000;0
54;Republica Dominicana;2000;0
55;Romênia;2000;0
56;Rússia;2000;0
57;San Marino;2000;0
58;Sérvia;2000;0
59;Síria;2000;0
60;Suazilândia;2000;0
61;Suíça;2000;0
62;Tcheca, República;2000;0
63;Tunísia;2000;0
64;Turquia;2000;0
65;Ucrânia;2000;0
66;Uruguai;2000;1961733
67;Não consta na tabela;2000;0
68;Não declarados;2000;0
69;Outros;2000;73451
1;Africa do Sul;2000;0
2;Alemanha;2000;1668539
3;Argélia;2000;0
4;Arábia Saudita;2000;0
5;Argentina;2000;6556544
6;Armênia;2000;0
7;Austrália;2000;446892
8;Áustria;2000;0
9;Bermudas;2000;0
10;Bélgica;2000;0
11;Bolívia;2000;0
12;Bósnia-Herzegovina;2000;0
13;Brasil;2000;0
14;Bulgária;2000;0
15;Canada;2000;0
16;Chile;2000;12096840
17;China;2000;0
18;Coreia do Sul, República;2000;0
19;Croácia;2000;0
20;Cuba;2000;0
21;Emirados Árabes Unidos;2000;0
22;Eslovênia;2000;0
23;Eslováquia;2000;0
24;Espanha;2000;1699237
25;Estados Unidos;2000;899698
26;França;2000;8467949
27;Geórgia;2000;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2000;0
29;Grécia;2000;0
30;Hong Kong;2000;0
31;Hungria;2000;0
32;Indonésia;2000;0
33;Irlanda;2000;0
34;Israel;2000;0
35;Itália;2000;16364713
36;Japão;2000;0
37;Iugoslávia;2000;0
38;Líbano;2000;0
39;Luxemburgo;2000;0
40;Macedônia;2000;0
41;Marrocos;2000;0
42;México;2000;0
43;Moldávia;2000;0
44;Montenegro;2000;0
45;Noruega;2000;0
46;Nova Zelândia;2000;0
47;Países Baixos (Holanda);2000;0
48;Panamá;2000;0
49;Paraguai;2000;0
50;Peru;2000;0
51;Porto Rico;2000;0
52;Portugal;2000;13191073
53;Reino Unido;2000;0
54;Republica Dominicana;2000;0
55;Romênia;2000;0
56;Rússia;2000;0
57;San Marino;2000;0
58;Sérvia;2000;0
59;Síria;2000;0
60;Suazilândia;2000;0
61;Suíça;2000;0
62;Tcheca, República;2000;0
63;Tunísia;2000;0
64;Turquia;2000;0
65;Ucrânia;2000;0
66;Uruguai;2000;3616134
67;Não consta na tabela;2000;0
68;Não declarados;2000;0
69;Outros;2000;295205
1;Africa do Sul;2001;42661
2;Alemanha;2001;909077
3;Argélia;2001;0
4;Arábia Saudita;2001;0
5;Argentina;2001;2585537
6;Armênia;2001;0
7;Austrália;2001;179310
8;Áustria;2001;770
9;Bermudas;2001;0
10;Bélgica;2001;0
11;Bolívia;2001;0
12;Bósnia-Herzegovina;2001;0
13;Brasil;2001;0
14;Bulgária;2001;0
15;Canada;2001;0
16;Chile;2001;5160203
17;China;2001;0
18;Coreia do Sul, República;2001;0
19;Croácia;2001;0
20;Cuba;2001;0
21;Emirados Árabes Unidos;2001;0
22;Eslovênia;2001;0
23;Eslováquia;2001;0
24;Espanha;2001;624644
25;Estados Unidos;2001;374590
26;França;2001;3118460
27;Geórgia;2001;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2001;0
29;Grécia;2001;0
30;Hong Kong;2001;0
31;Hungria;2001;0
32;Indonésia;2001;0
33;Irlanda;2001;0
34;Israel;2001;0
35;Itália;2001;8113437
36;Japão;2001;0
37;Iugoslávia;2001;0
38;Líbano;2001;0
39;Luxemburgo;2001;0
40;Macedônia;2001;0
41;Marrocos;2001;0
42;México;2001;0
43;Moldávia;2001;0
44;Montenegro;2001;0
45;Noruega;2001;0
46;Nova Zelândia;2001;0
47;Países Baixos (Holanda);2001;0
48;Panamá;2001;0
49;Paraguai;2001;0
50;Peru;2001;0
51;Porto Rico;2001;0
52;Portugal;2001;5225372
53;Reino Unido;2001;0
54;Republica Dominicana;2001;0
55;Romênia;2001;0
56;Rússia;2001;0
57;San Marino;2001;0
58;Sérvia;2001;0
59;Síria;2001;0
60;Suazilândia;2001;0
61;Suíça;2001;0
62;Tcheca, República;2001;0
63;Tunísia;2001;0
64;Turquia;2001;0
65;Ucrânia;2001;0
66;Uruguai;2001;1668697
67;Não consta na tabela;2001;0
68;Não declarados;2001;0
69;Outros;2001;47256
1;Africa do Sul;2001;99201
2;Alemanha;2001;1169872
3;Argélia;2001;0
4;Arábia Saudita;2001;0
5;Argentina;2001;6196286
6;Armênia;2001;0
7;Austrália;2001;636740
8;Áustria;2001;0
9;Bermudas;2001;0
10;Bélgica;2001;0
11;Bolívia;2001;0
12;Bósnia-Herzegovina;2001;0
13;Brasil;2001;0
14;Bulgária;2001;0
15;Canada;2001;0
16;Chile;2001;11122691
17;China;2001;0
18;Coreia do Sul, República;2001;0
19;Croácia;2001;0
20;Cuba;2001;0
21;Emirados Árabes Unidos;2001;0
22;Eslovênia;2001;0
23;Eslováquia;2001;0
24;Espanha;2001;2360928
25;Estados Unidos;2001;1036201
26;França;2001;7968430
27;Geórgia;2001;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2001;0
29;Grécia;2001;0
30;Hong Kong;2001;0
31;Hungria;2001;0
32;Indonésia;2001;0
33;Irlanda;2001;0
34;Israel;2001;0
35;Itália;2001;15592191
36;Japão;2001;0
37;Iugoslávia;2001;0
38;Líbano;2001;0
39;Luxemburgo;2001;0
40;Macedônia;2001;0
41;Marrocos;2001;0
42;México;2001;0
43;Moldávia;2001;0
44;Montenegro;2001;0
45;Noruega;2001;0
46;Nova Zelândia;2001;0
47;Países Baixos (Holanda);2001;0
48;Panamá;2001;0
49;Paraguai;2001;0
50;Peru;2001;0
51;Porto Rico;2001;0
52;Portugal;2001;13988909
53;Reino Unido;2001;0
54;Republica Dominicana;2001;0
55;Romênia;2001;0
56;Rússia;2001;0
57;San Marino;2001;0
58;Sérvia;2001;0
59;Síria;2001;0
60;Suazilândia;2001;0
61;Suíça;2001;0
62;Tcheca, República;2001;0
63;Tunísia;2001;0
64;Turquia;2001;0
65;Ucrânia;2001;0
66;Uruguai;2001;3122694
67;Não consta na tabela;2001;0
68;Não declarados;2001;0
69;Outros;2001;201927
1;Africa do Sul;2002;32194
2;Alemanha;2002;759712
3;Argélia;2002;0
4;Arábia Saudita;2002;0
5;Argentina;2002;3867336
6;Armênia;2002;0
7;Austrália;2002;148916
8;Áustria;2002;0
9;Bermudas;2002;0
10;Bélgica;2002;0
11;Bolívia;2002;0
12;Bósnia-Herzegovina;2002;0
13;Brasil;2002;0
14;Bulgária;2002;0
15;Canada;2002;0
16;Chile;2002;6200375
17;China;2002;0
18;Coreia do Sul, República;2002;0
19;Croácia;2002;0
20;Cuba;2002;0
21;Emirados Árabes Unidos;2002;0
22;Eslovênia;2002;0
23;Eslováquia;2002;0
24;Espanha;2002;435422
25;Estados Unidos;2002;139693
26;França;2002;2355088
27;Geórgia;2002;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2002;0
29;Grécia;2002;0
30;Hong Kong;2002;0
31;Hungria;2002;0
32;Indonésia;2002;0
33;Irlanda;2002;0
34;Israel;2002;0
35;Itália;2002;5878763
36;Japão;2002;0
37;Iugoslávia;2002;0
38;Líbano;2002;0
39;Luxemburgo;2002;0
40;Macedônia;2002;0
41;Marrocos;2002;0
42;México;2002;0
43;Moldávia;2002;0
44;Montenegro;2002;0
45;Noruega;2002;0
46;Nova Zelândia;2002;0
47;Países Baixos (Holanda);2002;0
48;Panamá;2002;0
49;Paraguai;2002;0
50;Peru;2002;0
51;Porto Rico;2002;0
52;Portugal;2002;3047860
53;Reino Unido;2002;0
54;Republica Dominicana;2002;0
55;Romênia;2002;0
56;Rússia;2002;0
57;San Marino;2002;0
58;Sérvia;2002;0
59;Síria;2002;0
60;Suazilândia;2002;0
61;Suíça;2002;0
62;Tcheca, República;2002;0
63;Tunísia;2002;0
64;Turquia;2002;0
65;Ucrânia;2002;0
66;Uruguai;2002;1247891
67;Não consta na tabela;2002;0
68;Não declarados;2002;0
69;Outros;2002;64069
1;Africa do Sul;2002;106317
2;Alemanha;2002;829695
3;Argélia;2002;0
4;Arábia Saudita;2002;0
5;Argentina;2002;6894469
6;Armênia;2002;0
7;Austrália;2002;446693
8;Áustria;2002;0
9;Bermudas;2002;0
10;Bélgica;2002;0
11;Bolívia;2002;0
12;Bósnia-Herzegovina;2002;0
13;Brasil;2002;0
14;Bulgária;2002;0
15;Canada;2002;0
16;Chile;2002;11626770
17;China;2002;0
18;Coreia do Sul, República;2002;0
19;Croácia;2002;0
20;Cuba;2002;0
21;Emirados Árabes Unidos;2002;0
22;Eslovênia;2002;0
23;Eslováquia;2002;0
24;Espanha;2002;1503384
25;Estados Unidos;2002;357913
26;França;2002;6060888
27;Geórgia;2002;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2002;0
29;Grécia;2002;0
30;Hong Kong;2002;0
31;Hungria;2002;0
32;Indonésia;2002;0
33;Irlanda;2002;0
34;Israel;2002;0
35;Itália;2002;11408242
36;Japão;2002;0
37;Iugoslávia;2002;0
38;Líbano;2002;0
39;Luxemburgo;2002;0
40;Macedônia;2002;0
41;Marrocos;2002;0
42;México;2002;0
43;Moldávia;2002;0
44;Montenegro;2002;0
45;Noruega;2002;0
46;Nova Zelândia;2002;0
47;Países Baixos (Holanda);2002;0
48;Panamá;2002;0
49;Paraguai;2002;0
50;Peru;2002;0
51;Porto Rico;2002;0
52;Portugal;2002;8596328
53;Reino Unido;2002;0
54;Republica Dominicana;2002;0
55;Romênia;2002;0
56;Rússia;2002;0
57;San Marino;2002;0
58;Sérvia;2002;0
59;Síria;2002;0
60;Suazilândia;2002;0
61;Suíça;2002;0
62;Tcheca, República;2002;0
63;Tunísia;2002;0
64;Turquia;2002;0
65;Ucrânia;2002;0
66;Uruguai;2002;2082552
67;Não consta na tabela;2002;0
68;Não declarados;2002;0
69;Outros;2002;256700
1;Africa do Sul;2003;157239
2;Alemanha;2003;573198
3;Argélia;2003;0
4;Arábia Saudita;2003;0
5;Argentina;2003;5720024
6;Armênia;2003;0
7;Austrália;2003;126441
8;Áustria;2003;0
9;Bermudas;2003;0
10;Bélgica;2003;0
11;Bolívia;2003;0
12;Bósnia-Herzegovina;2003;0
13;Brasil;2003;0
14;Bulgária;2003;0
15;Canada;2003;0
16;Chile;2003;7955549
17;China;2003;0
18;Coreia do Sul, República;2003;0
19;Croácia;2003;0
20;Cuba;2003;0
21;Emirados Árabes Unidos;2003;0
22;Eslovênia;2003;0
23;Eslováquia;2003;0
24;Espanha;2003;410133
25;Estados Unidos;2003;173327
26;França;2003;1958362
27;Geórgia;2003;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2003;0
29;Grécia;2003;0
30;Hong Kong;2003;0
31;Hungria;2003;13391
32;Indonésia;2003;0
33;Irlanda;2003;0
34;Israel;2003;0
35;Itália;2003;5237027
36;Japão;2003;0
37;Iugoslávia;2003;0
38;Líbano;2003;1116
39;Luxemburgo;2003;0
40;Macedônia;2003;0
41;Marrocos;2003;0
42;México;2003;0
43;Moldávia;2003;0
44;Montenegro;2003;0
45;Noruega;2003;0
46;Nova Zelândia;2003;21139
47;Países Baixos (Holanda);2003;0
48;Panamá;2003;0
49;Paraguai;2003;0
50;Peru;2003;0
51;Porto Rico;2003;0
52;Portugal;2003;3344190
53;Reino Unido;2003;0
54;Republica Dominicana;2003;0
55;Romênia;2003;0
56;Rússia;2003;0
57;San Marino;2003;0
58;Sérvia;2003;0
59;Síria;2003;0
60;Suazilândia;2003;0
61;Suíça;2003;1900
62;Tcheca, República;2003;0
63;Tunísia;2003;0
64;Turquia;2003;0
65;Ucrânia;2003;0
66;Uruguai;2003;1096094
67;Não consta na tabela;2003;0
68;Não declarados;2003;0
69;Outros;2003;0
1;Africa do Sul;2003;305701
2;Alemanha;2003;629664
3;Argélia;2003;0
4;Arábia Saudita;2003;0
5;Argentina;2003;9653634
6;Armênia;2003;0
7;Austrália;2003;344316
8;Áustria;2003;0
9;Bermudas;2003;0
10;Bélgica;2003;0
11;Bolívia;2003;0
12;Bósnia-Herzegovina;2003;0
13;Brasil;2003;0
14;Bulgária;2003;0
15;Canada;2003;0
16;Chile;2003;16120955
17;China;2003;0
18;Coreia do Sul, República;2003;0
19;Croácia;2003;0
20;Cuba;2003;0
21;Emirados Árabes Unidos;2003;0
22;Eslovênia;2003;0
23;Eslováquia;2003;0
24;Espanha;2003;1721562
25;Estados Unidos;2003;448844
26;França;2003;6093629
27;Geórgia;2003;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2003;0
29;Grécia;2003;0
30;Hong Kong;2003;0
31;Hungria;2003;39649
32;Indonésia;2003;0
33;Irlanda;2003;0
34;Israel;2003;0
35;Itália;2003;10545425
36;Japão;2003;0
37;Iugoslávia;2003;0
38;Líbano;2003;8013
39;Luxemburgo;2003;0
40;Macedônia;2003;0
41;Marrocos;2003;0
42;México;2003;0
43;Moldávia;2003;0
44;Montenegro;2003;0
45;Noruega;2003;0
46;Nova Zelândia;2003;153081
47;Países Baixos (Holanda);2003;0
48;Panamá;2003;0
49;Paraguai;2003;0
50;Peru;2003;0
51;Porto Rico;2003;0
52;Portugal;2003;9649346
53;Reino Unido;2003;0
54;Republica Dominicana;2003;0
55;Romênia;2003;0
56;Rússia;2003;0
57;San Marino;2003;0
58;Sérvia;2003;0
59;Síria;2003;0
60;Suazilândia;2003;0
61;Suíça;2003;3522
62;Tcheca, República;2003;0
63;Tunísia;2003;0
64;Turquia;2003;0
65;Ucrânia;2003;0
66;Uruguai;2003;1630471
67;Não consta na tabela;2003;0
68;Não declarados;2003;0
69;Outros;2003;0
1;Africa do Sul;2004;303489
2;Alemanha;2004;420075
3;Argélia;2004;0
4;Arábia Saudita;2004;0
5;Argentina;2004;10202602
6;Armênia;2004;0
7;Austrália;2004;192539
8;Áustria;2004;1170
9;Bermudas;2004;0
10;Bélgica;2004;0
11;Bolívia;2004;0
12;Bósnia-Herzegovina;2004;0
13;Brasil;2004;2088
14;Bulgária;2004;0
15;Canada;2004;0
16;Chile;2004;11134141
17;China;2004;0
18;Coreia do Sul, República;2004;450
19;Croácia;2004;0
20;Cuba;2004;0
21;Emirados Árabes Unidos;2004;0
22;Eslovênia;2004;0
23;Eslováquia;2004;0
24;Espanha;2004;603666
25;Estados Unidos;2004;79531
26;França;2004;2092261
27;Geórgia;2004;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2004;0
29;Grécia;2004;0
30;Hong Kong;2004;0
31;Hungria;2004;10967
32;Indonésia;2004;0
33;Irlanda;2004;0
34;Israel;2004;0
35;Itália;2004;6190395
36;Japão;2004;0
37;Iugoslávia;2004;0
38;Líbano;2004;662
39;Luxemburgo;2004;0
40;Macedônia;2004;0
41;Marrocos;2004;0
42;México;2004;0
43;Moldávia;2004;0
44;Montenegro;2004;0
45;Noruega;2004;0
46;Nova Zelândia;2004;11774
47;Países Baixos (Holanda);2004;0
48;Panamá;2004;0
49;Paraguai;2004;0
50;Peru;2004;0
51;Porto Rico;2004;0
52;Portugal;2004;4151101
53;Reino Unido;2004;0
54;Republica Dominicana;2004;0
55;Romênia;2004;0
56;Rússia;2004;0
57;San Marino;2004;0
58;Sérvia;2004;0
59;Síria;2004;0
60;Suazilândia;2004;0
61;Suíça;2004;4658
62;Tcheca, República;2004;0
63;Tunísia;2004;0
64;Turquia;2004;0
65;Ucrânia;2004;0
66;Uruguai;2004;660522
67;Não consta na tabela;2004;0
68;Não declarados;2004;0
69;Outros;2004;0
1;Africa do Sul;2004;665101
2;Alemanha;2004;550750
3;Argélia;2004;0
4;Arábia Saudita;2004;0
5;Argentina;2004;17142493
6;Armênia;2004;0
7;Austrália;2004;561291
8;Áustria;2004;24677
9;Bermudas;2004;0
10;Bélgica;2004;0
11;Bolívia;2004;0
12;Bósnia-Herzegovina;2004;0
13;Brasil;2004;16212
14;Bulgária;2004;0
15;Canada;2004;0
16;Chile;2004;22521618
17;China;2004;0
18;Coreia do Sul, República;2004;560
19;Croácia;2004;0
20;Cuba;2004;0
21;Emirados Árabes Unidos;2004;0
22;Eslovênia;2004;0
23;Eslováquia;2004;0
24;Espanha;2004;2092080
25;Estados Unidos;2004;255328
26;França;2004;6201807
27;Geórgia;2004;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2004;0
29;Grécia;2004;0
30;Hong Kong;2004;0
31;Hungria;2004;26900
32;Indonésia;2004;0
33;Irlanda;2004;0
34;Israel;2004;0
35;Itália;2004;12223247
36;Japão;2004;0
37;Iugoslávia;2004;0
38;Líbano;2004;2726
39;Luxemburgo;2004;0
40;Macedônia;2004;0
41;Marrocos;2004;0
42;México;2004;0
43;Moldávia;2004;0
44;Montenegro;2004;0
45;Noruega;2004;0
46;Nova Zelândia;2004;107273
47;Países Baixos (Holanda);2004;0
48;Panamá;2004;0
49;Paraguai;2004;0
50;Peru;2004;0
51;Porto Rico;2004;0
52;Portugal;2004;12084110
53;Reino Unido;2004;0
54;Republica Dominicana;2004;0
55;Romênia;2004;0
56;Rússia;2004;0
57;San Marino;2004;0
58;Sérvia;2004;0
59;Síria;2004;0
60;Suazilândia;2004;0
61;Suíça;2004;5917
62;Tcheca, República;2004;0
63;Tunísia;2004;0
64;Turquia;2004;0
65;Ucrânia;2004;0
66;Uruguai;2004;1089054
67;Não consta na tabela;2004;0
68;Não declarados;2004;0
69;Outros;2004;0
1;Africa do Sul;2005;407413
2;Alemanha;2005;253685
3;Argélia;2005;0
4;Arábia Saudita;2005;0
5;Argentina;2005;10845213
6;Armênia;2005;0
7;Austrália;2005;324162
8;Áustria;2005;1688
9;Bermudas;2005;0
10;Bélgica;2005;0
11;Bolívia;2005;0
12;Bósnia-Herzegovina;2005;0
13;Brasil;2005;3007
14;Bulgária;2005;0
15;Canada;2005;0
16;Chile;2005;11647128
17;China;2005;0
18;Coreia do Sul, República;2005;0
19;Croácia;2005;0
20;Cuba;2005;0
21;Emirados Árabes Unidos;2005;0
22;Eslovênia;2005;0
23;Eslováquia;2005;0
24;Espanha;2005;508494
25;Estados Unidos;2005;53043
26;França;2005;1671209
27;Geórgia;2005;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2005;0
29;Grécia;2005;0
30;Hong Kong;2005;0
31;Hungria;2005;10858
32;Indonésia;2005;0
33;Irlanda;2005;0
34;Israel;2005;0
35;Itália;2005;6010760
36;Japão;2005;0
37;Iugoslávia;2005;0
38;Líbano;2005;1431
39;Luxemburgo;2005;0
40;Macedônia;2005;0
41;Marrocos;2005;0
42;México;2005;0
43;Moldávia;2005;0
44;Montenegro;2005;0
45;Noruega;2005;0
46;Nova Zelândia;2005;31291
47;Países Baixos (Holanda);2005;0
48;Panamá;2005;0
49;Paraguai;2005;0
50;Peru;2005;0
51;Porto Rico;2005;0
52;Portugal;2005;5182827
53;Reino Unido;2005;0
54;Republica Dominicana;2005;0
55;Romênia;2005;0
56;Rússia;2005;0
57;San Marino;2005;0
58;Sérvia;2005;0
59;Síria;2005;0
60;Suazilândia;2005;0
61;Suíça;2005;3841
62;Tcheca, República;2005;0
63;Tunísia;2005;0
64;Turquia;2005;0
65;Ucrânia;2005;0
66;Uruguai;2005;512973
67;Não consta na tabela;2005;0
68;Não declarados;2005;0
69;Outros;2005;13970
1;Africa do Sul;2005;775421
2;Alemanha;2005;382599
3;Argélia;2005;0
4;Arábia Saudita;2005;0
5;Argentina;2005;21623751
6;Armênia;2005;0
7;Austrália;2005;901226
8;Áustria;2005;17321
9;Bermudas;2005;0
10;Bélgica;2005;0
11;Bolívia;2005;0
12;Bósnia-Herzegovina;2005;0
13;Brasil;2005;20041
14;Bulgária;2005;0
15;Canada;2005;0
16;Chile;2005;25645333
17;China;2005;0
18;Coreia do Sul, República;2005;0
19;Croácia;2005;0
20;Cuba;2005;0
21;Emirados Árabes Unidos;2005;0
22;Eslovênia;2005;0
23;Eslováquia;2005;0
24;Espanha;2005;2504139
25;Estados Unidos;2005;245198
26;França;2005;5783702
27;Geórgia;2005;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2005;0
29;Grécia;2005;0
30;Hong Kong;2005;0
31;Hungria;2005;53615
32;Indonésia;2005;0
33;Irlanda;2005;0
34;Israel;2005;0
35;Itália;2005;11300501
36;Japão;2005;0
37;Iugoslávia;2005;0
38;Líbano;2005;12774
39;Luxemburgo;2005;0
40;Macedônia;2005;0
41;Marrocos;2005;0
42;México;2005;0
43;Moldávia;2005;0
44;Montenegro;2005;0
45;Noruega;2005;0
46;Nova Zelândia;2005;224441
47;Países Baixos (Holanda);2005;0
48;Panamá;2005;0
49;Paraguai;2005;0
50;Peru;2005;0
51;Porto Rico;2005;0
52;Portugal;2005;15007625
53;Reino Unido;2005;0
54;Republica Dominicana;2005;0
55;Romênia;2005;0
56;Rússia;2005;0
57;San Marino;2005;0
58;Sérvia;2005;0
59;Síria;2005;0
60;Suazilândia;2005;0
61;Suíça;2005;9430
62;Tcheca, República;2005;0
63;Tunísia;2005;0
64;Turquia;2005;0
65;Ucrânia;2005;0
66;Uruguai;2005;924066
67;Não consta na tabela;2005;0
68;Não declarados;2005;0
69;Outros;2005;63967
1;Africa do Sul;2006;358870
2;Alemanha;2006;314749
3;Argélia;2006;0
4;Arábia Saudita;2006;0
5;Argentina;2006;11939727
6;Armênia;2006;0
7;Austrália;2006;254407
8;Áustria;2006;1351
9;Bermudas;2006;0
10;Bélgica;2006;0
11;Bolívia;2006;0
12;Bósnia-Herzegovina;2006;0
13;Brasil;2006;2930
14;Bulgária;2006;0
15;Canada;2006;0
16;Chile;2006;15194205
17;China;2006;22
18;Coreia do Sul, República;2006;800
19;Croácia;2006;0
20;Cuba;2006;0
21;Emirados Árabes Unidos;2006;0
22;Eslovênia;2006;0
23;Eslováquia;2006;0
24;Espanha;2006;971869
25;Estados Unidos;2006;61283
26;França;2006;2561966
27;Geórgia;2006;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2006;0
29;Grécia;2006;670
30;Hong Kong;2006;0
31;Hungria;2006;10530
32;Indonésia;2006;0
33;Irlanda;2006;0
34;Israel;2006;0
35;Itália;2006;7983641
36;Japão;2006;0
37;Iugoslávia;2006;0
38;Líbano;2006;5121
39;Luxemburgo;2006;0
40;Macedônia;2006;0
41;Marrocos;2006;0
42;México;2006;0
43;Moldávia;2006;0
44;Montenegro;2006;0
45;Noruega;2006;0
46;Nova Zelândia;2006;31825
47;Países Baixos (Holanda);2006;0
48;Panamá;2006;0
49;Paraguai;2006;0
50;Peru;2006;0
51;Porto Rico;2006;0
52;Portugal;2006;5936299
53;Reino Unido;2006;14909
54;Republica Dominicana;2006;0
55;Romênia;2006;0
56;Rússia;2006;0
57;San Marino;2006;0
58;Sérvia;2006;0
59;Síria;2006;0
60;Suazilândia;2006;0
61;Suíça;2006;4222
62;Tcheca, República;2006;0
63;Tunísia;2006;0
64;Turquia;2006;0
65;Ucrânia;2006;0
66;Uruguai;2006;715474
67;Não consta na tabela;2006;0
68;Não declarados;2006;0
69;Outros;2006;0
1;Africa do Sul;2006;1164032
2;Alemanha;2006;634870
3;Argélia;2006;0
4;Arábia Saudita;2006;0
5;Argentina;2006;25822840
6;Armênia;2006;0
7;Austrália;2006;1059677
8;Áustria;2006;8359
9;Bermudas;2006;0
10;Bélgica;2006;0
11;Bolívia;2006;0
12;Bósnia-Herzegovina;2006;0
13;Brasil;2006;12527
14;Bulgária;2006;0
15;Canada;2006;0
16;Chile;2006;36681244
17;China;2006;496
18;Coreia do Sul, República;2006;600
19;Croácia;2006;0
20;Cuba;2006;0
21;Emirados Árabes Unidos;2006;0
22;Eslovênia;2006;0
23;Eslováquia;2006;0
24;Espanha;2006;4288963
25;Estados Unidos;2006;355478
26;França;2006;10507604
27;Geórgia;2006;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2006;0
29;Grécia;2006;1450
30;Hong Kong;2006;0
31;Hungria;2006;54542
32;Indonésia;2006;0
33;Irlanda;2006;0
34;Israel;2006;0
35;Itália;2006;17018760
36;Japão;2006;0
37;Iugoslávia;2006;0
38;Líbano;2006;10605
39;Luxemburgo;2006;0
40;Macedônia;2006;0
41;Marrocos;2006;0
42;México;2006;0
43;Moldávia;2006;0
44;Montenegro;2006;0
45;Noruega;2006;0
46;Nova Zelândia;2006;254987
47;Países Baixos (Holanda);2006;0
48;Panamá;2006;0
49;Paraguai;2006;0
50;Peru;2006;0
51;Porto Rico;2006;0
52;Portugal;2006;19063151
53;Reino Unido;2006;56268
54;Republica Dominicana;2006;0
55;Romênia;2006;0
56;Rússia;2006;0
57;San Marino;2006;0
58;Sérvia;2006;0
59;Síria;2006;0
60;Suazilândia;2006;0
61;Suíça;2006;6018
62;Tcheca, República;2006;0
63;Tunísia;2006;0
64;Turquia;2006;0
65;Ucrânia;2006;0
66;Uruguai;2006;1439538
67;Não consta na tabela;2006;0
68;Não declarados;2006;0
69;Outros;2006;0
1;Africa do Sul;2007;386425
2;Alemanha;2007;234006
3;Argélia;2007;0
4;Arábia Saudita;2007;0
5;Argentina;2007;15621172
6;Armênia;2007;0
7;Austrália;2007;363611
8;Áustria;2007;1688
9;Bermudas;2007;0
10;Bélgica;2007;0
11;Bolívia;2007;540
12;Bósnia-Herzegovina;2007;0
13;Brasil;2007;3513
14;Bulgária;2007;0
15;Canada;2007;0
16;Chile;2007;18845522
17;China;2007;459
18;Coreia do Sul, República;2007;0
19;Croácia;2007;0
20;Cuba;2007;0
21;Emirados Árabes Unidos;2007;0
22;Eslovênia;2007;0
23;Eslováquia;2007;0
24;Espanha;2007;862045
25;Estados Unidos;2007;79376
26;França;2007;2737947
27;Geórgia;2007;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;2007;0
29;Grécia;2007;18110
30;Hong Kong;2007;0
31;Hungria;2007;14600
