id;control;cultivar;ano;Quantidade (Kg)
10;ti_Cabernet Franc;Cabernet Franc;1974;2909343
11;ti_Cabernet Sauvignon;Cabernet Sauvignon;1974;0
12;ti_ Caladoc;Caladoc;1974;0
13;ti_Campanario;Campanario;1974;0
14;ti_Canaiolo;Canaiolo;1974;372657
15;ti_Carignan;Carignan;1974;4535
16;ti_Carmenere;Carmenere;1974;33114
17;ti_Castelão;Castelão;1974;0
18;ti_Corvina;Corvina;1974;0
19;ti_Croatina;Croatina;1974;0
20;ti_Cinsaut;Cinsaut;1974;0
21;ti_Dom Felder;Dom Felder;1974;0
22;ti_Dolcetto;Dolcetto;1974;0
23;ti_Durif;Durif;1974;0
24;ti_Egiodola;Egiodola;1974;0
25;ti_Ekigaina;Ekigaina;1974;0
26;ti_Festival (Sugraone);Festival (Sugraone);1974;0
27;ti_Franconia;Franconia;1974;0
28;ti_Freisa;Freisa;1974;713
29;ti_Gamay St Romain;Gamay St Romain;1974;0
30;ti_Gamay Beaujolais;Gamay Beaujolais;1974;0
31;ti_Grand Noir;Grand Noir;1974;0
32;ti_Grenache;Grenache;1974;19945
33;ti_Jaen;Jaen;1974;0
34;ti_Lagrein;Lagrein;1974;0
35;ti_Lambrusco;Lambrusco;1974;0
36;ti_Malbec;Malbec;1974;6167
37;ti_Marzemina;Marzemina;1974;136790
38;ti_Merlot;Merlot;1974;1050036
39;ti_Marselan;Marselan;1974;0
40;ti_Mistura de uvas viníferas tinto ;Mistura de uvas viníferas tinto ;1974;0
41;ti_Molinera;Molinera;1974;0
42;ti_Montepulciano;Montepulciano;1974;0
43;ti_Moscato Bailey;Moscato Bailey;1974;0
44;ti_Napa Gamay;Napa Gamay;1974;0
45;ti_Nebbiolo;Nebbiolo;1974;0
46;ti_Petit Verdot;Petit Verdot;1974;0
47;ti_Petite Sirah;Petite Sirah;1974;0
48;ti_Pinotage;Pinotage;1974;0
49;ti_Pinot Noir;Pinot Noir;1974;18178
50;ti_Pinot Saint George;Pinot Saint George;1974;0
51;ti_Piriquita;Piriquita;1974;0
52;ti_Primitivo;Primitivo;1974;0
53;ti_Rebo;Rebo;1974;0
54;ti_Refosco;Refosco;1974;0
55;ti_Rondinella;Rondinella;1974;0
56;ti_Ruby Cabernet;Ruby Cabernet;1974;0
57;ti_Sangiovese;Sangiovese;1974;59834
58;ti_Saperavi ;Saperavi ;1974;0
59;ti_Sira (falsa);Sira (falsa);1974;2623809
60;ti_Tannat;Tannat;1974;0
61;ti_Tempranillo;Tempranillo;1974;0
62;ti_Teroldego;Teroldego;1974;0
63;ti_Torrontes;Torrontes;1974;0
64;ti_Tinta Barroca;Tinta Barroca;1974;0
65;ti_Tinta Roriz ;Tinta Roriz ;1974;0
66;ti_Touriga Francesa;Touriga Francesa;1974;0
67;ti_Touriga Nacional;Touriga Nacional;1974;0
68;ti_Tinta Madeira;Tinta Madeira;1974;0
69;ti_Tintoria;Tintoria;1974;0
70;ti_Trincdeira;Trincdeira;1974;0
71;ti_Trousseau;Trousseau;1974;0
72;ti_Zinfandel;Zinfandel;1974;0
73;ti_Outras1;Outras1;1974;0
74;BRANCASEROSADAS;BRANCAS E ROSADAS;1974;25625874
75;br_Aliatico;Aliatico;1974;0
76;br_Aligote;Aligote;1974;618
77;br_Altesse;Altesse;1974;0
78;br_Alvarinho;Alvarinho;1974;0
79;br_Arriloba;Arriloba;1974;0
80;br_Auxerrois;Auxerrois;1974;0
81;br_Burger;Burger;1974;0
82;br_Chardonnay;Chardonnay;1974;0
83;br_Chasselas;Chasselas;1974;0
84;br_Chenin Blanc;Chenin Blanc;1974;0
85;br_Clairette(1);Clairette(1);1974;116154
86;br_Colombard;Colombard;1974;0
87;br_Flora;Flora;1974;0
88;br_Garganega;Garganega;1974;0
89;br_Gewurztraminer;Gewurztraminer;1974;0
90;br_Gouveio;Gouveio;1974;0
91;br_Gros Manseng;Gros Manseng;1974;0
92;br_Italia (Pirovano 65) (PE);Italia (Pirovano 65) (PE);1974;0
93;br_Maccabeo;Maccabeo;1974;0
94;br_Malvasia;Malvasia;1974;795847
95;br_Malvasia Amarela;Malvasia Amarela;1974;0
96;br_Malvasia Bianca;Malvasia Bianca;1974;0
97;br_Malvasia Chianti;Malvasia Chianti;1974;0
98;br_Malvasia Verde;Malvasia Verde;1974;0
99;br_Malvasia di Candia;Malvasia di Candia;1974;0
100;br_Malvasia Istriana;Malvasia Istriana;1974;0
101;br_Mistura de uvas viníferas;Mistura de uvas viníferas branco;1974;0
102;br_Mistura de uvas viníferas;Mistura de uvas viníferas rosado;1974;0
103;br_Moscato_branco;Moscato Branco;1974;10348989
104;br_Moscato Canelli;Moscato Canelli;1974;0
105;br_Moscato Giallo;Moscato Giallo;1974;0
106;br_Moscato Nazareno;Moscato Nazareno;1974;0
107;br_Moscato Bianco R2;Moscato Bianco R2;1974;0
108;br_Moscato de Alexandria;Moscato de Alexandria;1974;0
109;br_Moscato Rosado;Moscato Rosado;1974;0
110;br_Muscat a Petits Grains;Muscat à Petits Grains;1974;0
111;br_Muller Thurgau;Muller Thurgau;1974;0
112;br_Muscadelle;Muscadelle;1974;0
113;br_Ora;Ora;1974;0
114;br_Palomino;Palomino;1974;0
115;br_Petit Manseng;Petit Manseng;1974;0
116;br_Peverella;Peverella;1974;1596138
117;br_Pinot Blanc;Pinot Blanc;1974;0
118;br_Pinot Gris;Pinot Gris;1974;0
119;br_Prosecco;Prosecco;1974;0
120;br_Red Veltliner;Red Veltliner;1974;0
121;br_Riesling Italico;Riesling Italico;1974;1413722
122;br_Riesling Renano;Riesling Renano;1974;0
123;br_Sauvignon Blanc(2);Sauvignon Blanc(2);1974;71812
124;br_Sauvignon Gris;Sauvignon Gris;1974;0
125;br_Seara Nova;Seara Nova;1974;0
126;br_Semillon;Semillon;1974;91675
127;br_Schonburger;Schonburger;1974;0
128;br_Sylvaner;Sylvaner;1974;0
129;br_Tocai Friulano;Tocai Friulano;1974;0
130;br_Trebbiano;Trebbiano;1974;10863544
131;br_Trebbiano Toscano;Trebbiano Toscano;1974;0
132;br_Verdea;Verdea;1974;3216
133;br_Verdelho;Verdelho;1974;0
134;br_Verdiso;Verdiso;1974;0
135;br_Vermentino;Vermentino;1974;8954
136;br_Vernaccia;Vernaccia;1974;114553
137;br_Viogner ;Viogner ;1974;0
138;br_Viognier;Viognier;1974;0
139;br_Outras(3);Outras(3);1974;200652
1;TINTAS;TINTAS;1975;22593885
2;ti_Alicante Bouschet;Alicante Bouschet;1975;0
3;ti_Ancelota;Ancelota;1975;0
4;ti_Aramon;Aramon;1975;0
5;ti_Alfrocheiro;Alfrocheiro;1975;0
6;ti_Arinarnoa;Arinarnoa;1975;0
7;ti_Aspirant Bouschet;Aspirant Bouschet;1975;0
8;ti_Barbera;Barbera;1975;9017873
9;ti_Bonarda;Bonarda;1975;2564146
10;ti_Cabernet Franc;Cabernet Franc;1975;4262538
11;ti_Cabernet Sauvignon;Cabernet Sauvignon;1975;0
12;ti_ Caladoc;Caladoc;1975;0
13;ti_Campanario;Campanario;1975;0
14;ti_Canaiolo;Canaiolo;1975;730961
15;ti_Carignan;Carignan;1975;0
16;ti_Carmenere;Carmenere;1975;54120
17;ti_Castelão;Castelão;1975;0
18;ti_Corvina;Corvina;1975;0
19;ti_Croatina;Croatina;1975;0
20;ti_Cinsaut;Cinsaut;1975;0
21;ti_Dom Felder;Dom Felder;1975;0
22;ti_Dolcetto;Dolcetto;1975;0
23;ti_Durif;Durif;1975;0
24;ti_Egiodola;Egiodola;1975;0
25;ti_Ekigaina;Ekigaina;1975;0
26;ti_Festival (Sugraone);Festival (Sugraone);1975;0
27;ti_Franconia;Franconia;1975;0
28;ti_Freisa;Freisa;1975;1713
29;ti_Gamay St Romain;Gamay St Romain;1975;3498
30;ti_Gamay Beaujolais;Gamay Beaujolais;1975;0
31;ti_Grand Noir;Grand Noir;1975;3056
32;ti_Grenache;Grenache;1975;30867
33;ti_Jaen;Jaen;1975;0
34;ti_Lagrein;Lagrein;1975;0
35;ti_Lambrusco;Lambrusco;1975;0
36;ti_Malbec;Malbec;1975;2012
37;ti_Marzemina;Marzemina;1975;132188
38;ti_Merlot;Merlot;1975;1409406
39;ti_Marselan;Marselan;1975;0
40;ti_Mistura de uvas viníferas tinto ;Mistura de uvas viníferas tinto ;1975;0
41;ti_Molinera;Molinera;1975;0
42;ti_Montepulciano;Montepulciano;1975;0
43;ti_Moscato Bailey;Moscato Bailey;1975;0
44;ti_Napa Gamay;Napa Gamay;1975;0
45;ti_Nebbiolo;Nebbiolo;1975;0
46;ti_Petit Verdot;Petit Verdot;1975;0
47;ti_Petite Sirah;Petite Sirah;1975;0
48;ti_Pinotage;Pinotage;1975;0
49;ti_Pinot Noir;Pinot Noir;1975;14724
50;ti_Pinot Saint George;Pinot Saint George;1975;0
51;ti_Piriquita;Piriquita;1975;0
52;ti_Primitivo;Primitivo;1975;0
53;ti_Rebo;Rebo;1975;0
54;ti_Refosco;Refosco;1975;0
55;ti_Rondinella;Rondinella;1975;0
56;ti_Ruby Cabernet;Ruby Cabernet;1975;0
57;ti_Sangiovese;Sangiovese;1975;63279
58;ti_Saperavi ;Saperavi ;1975;0
59;ti_Sira (falsa);Sira (falsa);1975;4303504
60;ti_Tannat;Tannat;1975;0
61;ti_Tempranillo;Tempranillo;1975;0
62;ti_Teroldego;Teroldego;1975;0
63;ti_Torrontes;Torrontes;1975;0
64;ti_Tinta Barroca;Tinta Barroca;1975;0
65;ti_Tinta Roriz ;Tinta Roriz ;1975;0
66;ti_Touriga Francesa;Touriga Francesa;1975;0
67;ti_Touriga Nacional;Touriga Nacional;1975;0
68;ti_Tinta Madeira;Tinta Madeira;1975;0
69;ti_Tintoria;Tintoria;1975;0
70;ti_Trincdeira;Trincdeira;1975;0
71;ti_Trousseau;Trousseau;1975;0
72;ti_Zinfandel;Zinfandel;1975;0
73;ti_Outras1;Outras1;1975;0
74;BRANCASEROSADAS;BRANCAS E ROSADAS;1975;29361700
75;br_Aliatico;Aliatico;1975;0
76;br_Aligote;Aligote;1975;5009
77;br_Altesse;Altesse;1975;0
78;br_Alvarinho;Alvarinho;1975;0
79;br_Arriloba;Arriloba;1975;0
80;br_Auxerrois;Auxerrois;1975;0
81;br_Burger;Burger;1975;0
82;br_Chardonnay;Chardonnay;1975;0
83;br_Chasselas;Chasselas;1975;0
84;br_Chenin Blanc;Chenin Blanc;1975;0
85;br_Clairette(1);Clairette(1);1975;139266
86;br_Colombard;Colombard;1975;0
87;br_Flora;Flora;1975;0
88;br_Garganega;Garganega;1975;0
89;br_Gewurztraminer;Gewurztraminer;1975;0
90;br_Gouveio;Gouveio;1975;0
91;br_Gros Manseng;Gros Manseng;1975;0
92;br_Italia (Pirovano 65) (PE);Italia (Pirovano 65) (PE);1975;0
93;br_Maccabeo;Maccabeo;1975;0
94;br_Malvasia;Malvasia;1975;1405733
95;br_Malvasia Amarela;Malvasia Amarela;1975;0
96;br_Malvasia Bianca;Malvasia Bianca;1975;0
97;br_Malvasia Chianti;Malvasia Chianti;1975;0
98;br_Malvasia Verde;Malvasia Verde;1975;0
99;br_Malvasia di Candia;Malvasia di Candia;1975;0
100;br_Malvasia Istriana;Malvasia Istriana;1975;0
101;br_Mistura de uvas viníferas;Mistura de uvas viníferas branco;1975;0
102;br_Mistura de uvas viníferas;Mistura de uvas viníferas rosado;1975;0
103;br_Moscato_branco;Moscato Branco;1975;8716599
104;br_Moscato Canelli;Moscato Canelli;1975;0
105;br_Moscato Giallo;Moscato Giallo;1975;0
106;br_Moscato Nazareno;Moscato Nazareno;1975;0
107;br_Moscato Bianco R2;Moscato Bianco R2;1975;0
108;br_Moscato de Alexandria;Moscato de Alexandria;1975;0
109;br_Moscato Rosado;Moscato Rosado;1975;0
110;br_Muscat a Petits Grains;Muscat à Petits Grains;1975;0
111;br_Muller Thurgau;Muller Thurgau;1975;0
112;br_Muscadelle;Muscadelle;1975;0
113;br_Ora;Ora;1975;0
114;br_Palomino;Palomino;1975;715
115;br_Petit Manseng;Petit Manseng;1975;0
116;br_Peverella;Peverella;1975;2648598
117;br_Pinot Blanc;Pinot Blanc;1975;479
118;br_Pinot Gris;Pinot Gris;1975;0
119;br_Prosecco;Prosecco;1975;0
120;br_Red Veltliner;Red Veltliner;1975;0
121;br_Riesling Italico;Riesling Italico;1975;1549553
122;br_Riesling Renano;Riesling Renano;1975;0
123;br_Sauvignon Blanc(2);Sauvignon Blanc(2);1975;43487
124;br_Sauvignon Gris;Sauvignon Gris;1975;0
125;br_Seara Nova;Seara Nova;1975;0
126;br_Semillon;Semillon;1975;99569
127;br_Schonburger;Schonburger;1975;0
128;br_Sylvaner;Sylvaner;1975;0
129;br_Tocai Friulano;Tocai Friulano;1975;0
130;br_Trebbiano;Trebbiano;1975;14335368
131;br_Trebbiano Toscano;Trebbiano Toscano;1975;0
132;br_Verdea;Verdea;1975;4264
133;br_Verdelho;Verdelho;1975;0
134;br_Verdiso;Verdiso;1975;0
135;br_Vermentino;Vermentino;1975;7070
136;br_Vernaccia;Vernaccia;1975;135975
137;br_Viogner ;Viogner ;1975;0
138;br_Viognier;Viognier;1975;0
139;br_Outras(3);Outras(3);1975;270015
1;TINTAS;TINTAS;1976;20265190
2;ti_Alicante Bouschet;Alicante Bouschet;1976;0
3;ti_Ancelota;Ancelota;1976;0
4;ti_Aramon;Aramon;1976;0
5;ti_Alfrocheiro;Alfrocheiro;1976;0
6;ti_Arinarnoa;Arinarnoa;1976;0
7;ti_Aspirant Bouschet;Aspirant Bouschet;1976;0
8;ti_Barbera;Barbera;1976;7406493
9;ti_Bonarda;Bonarda;1976;2280229
10;ti_Cabernet Franc;Cabernet Franc;1976;4813859
11;ti_Cabernet Sauvignon;Cabernet Sauvignon;1976;0
12;ti_ Caladoc;Caladoc;1976;0
13;ti_Campanario;Campanario;1976;0
14;ti_Canaiolo;Canaiolo;1976;300405
15;ti_Carignan;Carignan;1976;0
16;ti_Carmenere;Carmenere;1976;35879
17;ti_Castelão;Castelão;1976;0
18;ti_Corvina;Corvina;1976;0
19;ti_Croatina;Croatina;1976;0
20;ti_Cinsaut;Cinsaut;1976;0
21;ti_Dom Felder;Dom Felder;1976;0
22;ti_Dolcetto;Dolcetto;1976;0
23;ti_Durif;Durif;1976;0
24;ti_Egiodola;Egiodola;1976;0
25;ti_Ekigaina;Ekigaina;1976;0
26;ti_Festival (Sugraone);Festival (Sugraone);1976;0
27;ti_Franconia;Franconia;1976;0
28;ti_Freisa;Freisa;1976;1098
29;ti_Gamay St Romain;Gamay St Romain;1976;0
30;ti_Gamay Beaujolais;Gamay Beaujolais;1976;0
31;ti_Grand Noir;Grand Noir;1976;1787
32;ti_Grenache;Grenache;1976;1541
33;ti_Jaen;Jaen;1976;0
34;ti_Lagrein;Lagrein;1976;0
35;ti_Lambrusco;Lambrusco;1976;0
36;ti_Malbec;Malbec;1976;1992
37;ti_Marzemina;Marzemina;1976;129224
38;ti_Merlot;Merlot;1976;1538351
39;ti_Marselan;Marselan;1976;0
40;ti_Mistura de uvas viníferas tinto ;Mistura de uvas viníferas tinto ;1976;0
41;ti_Molinera;Molinera;1976;0
42;ti_Montepulciano;Montepulciano;1976;0
43;ti_Moscato Bailey;Moscato Bailey;1976;0
44;ti_Napa Gamay;Napa Gamay;1976;0
45;ti_Nebbiolo;Nebbiolo;1976;0
46;ti_Petit Verdot;Petit Verdot;1976;0
47;ti_Petite Sirah;Petite Sirah;1976;0
48;ti_Pinotage;Pinotage;1976;0
49;ti_Pinot Noir;Pinot Noir;1976;2204
50;ti_Pinot Saint George;Pinot Saint George;1976;0
51;ti_Piriquita;Piriquita;1976;0
52;ti_Primitivo;Primitivo;1976;0
53;ti_Rebo;Rebo;1976;0
54;ti_Refosco;Refosco;1976;0
55;ti_Rondinella;Rondinella;1976;0
56;ti_Ruby Cabernet;Ruby Cabernet;1976;0
57;ti_Sangiovese;Sangiovese;1976;46663
58;ti_Saperavi ;Saperavi ;1976;0
59;ti_Sira (falsa);Sira (falsa);1976;3705465
60;ti_Tannat;Tannat;1976;0
61;ti_Tempranillo;Tempranillo;1976;0
62;ti_Teroldego;Teroldego;1976;0
63;ti_Torrontes;Torrontes;1976;0
64;ti_Tinta Barroca;Tinta Barroca;1976;0
65;ti_Tinta Roriz ;Tinta Roriz ;1976;0
66;ti_Touriga Francesa;Touriga Francesa;1976;0
67;ti_Touriga Nacional;Touriga Nacional;1976;0
68;ti_Tinta Madeira;Tinta Madeira;1976;0
69;ti_Tintoria;Tintoria;1976;0
70;ti_Trincdeira;Trincdeira;1976;0
71;ti_Trousseau;Trousseau;1976;0
72;ti_Zinfandel;Zinfandel;1976;0
73;ti_Outras1;Outras1;1976;0
74;BRANCASEROSADAS;BRANCAS E ROSADAS;1976;29805536
75;br_Aliatico;Aliatico;1976;0
76;br_Aligote;Aligote;1976;372
77;br_Altesse;Altesse;1976;0
78;br_Alvarinho;Alvarinho;1976;0
79;br_Arriloba;Arriloba;1976;0
80;br_Auxerrois;Auxerrois;1976;0
81;br_Burger;Burger;1976;0
82;br_Chardonnay;Chardonnay;1976;0
83;br_Chasselas;Chasselas;1976;271
84;br_Chenin Blanc;Chenin Blanc;1976;0
85;br_Clairette(1);Clairette(1);1976;144596
86;br_Colombard;Colombard;1976;0
87;br_Flora;Flora;1976;0
88;br_Garganega;Garganega;1976;0
89;br_Gewurztraminer;Gewurztraminer;1976;0
90;br_Gouveio;Gouveio;1976;0
91;br_Gros Manseng;Gros Manseng;1976;0
92;br_Italia (Pirovano 65) (PE);Italia (Pirovano 65) (PE);1976;0
93;br_Maccabeo;Maccabeo;1976;0
94;br_Malvasia;Malvasia;1976;332150
95;br_Malvasia Amarela;Malvasia Amarela;1976;0
96;br_Malvasia Bianca;Malvasia Bianca;1976;0
97;br_Malvasia Chianti;Malvasia Chianti;1976;0
98;br_Malvasia Verde;Malvasia Verde;1976;0
99;br_Malvasia di Candia;Malvasia di Candia;1976;0
100;br_Malvasia Istriana;Malvasia Istriana;1976;0
101;br_Mistura de uvas viníferas;Mistura de uvas viníferas branco;1976;0
102;br_Mistura de uvas viníferas;Mistura de uvas viníferas rosado;1976;0
103;br_Moscato_branco;Moscato Branco;1976;9297817
104;br_Moscato Canelli;Moscato Canelli;1976;0
105;br_Moscato Giallo;Moscato Giallo;1976;0
106;br_Moscato Nazareno;Moscato Nazareno;1976;0
107;br_Moscato Bianco R2;Moscato Bianco R2;1976;0
108;br_Moscato de Alexandria;Moscato de Alexandria;1976;0
109;br_Moscato Rosado;Moscato Rosado;1976;0
110;br_Muscat a Petits Grains;Muscat à Petits Grains;1976;0
111;br_Muller Thurgau;Muller Thurgau;1976;0
112;br_Muscadelle;Muscadelle;1976;0
113;br_Ora;Ora;1976;0
114;br_Palomino;Palomino;1976;0
115;br_Petit Manseng;Petit Manseng;1976;0
116;br_Peverella;Peverella;1976;1908436
117;br_Pinot Blanc;Pinot Blanc;1976;2066
118;br_Pinot Gris;Pinot Gris;1976;0
119;br_Prosecco;Prosecco;1976;0
120;br_Red Veltliner;Red Veltliner;1976;0
121;br_Riesling Italico;Riesling Italico;1976;1505603
122;br_Riesling Renano;Riesling Renano;1976;0
123;br_Sauvignon Blanc(2);Sauvignon Blanc(2);1976;66163
124;br_Sauvignon Gris;Sauvignon Gris;1976;0
125;br_Seara Nova;Seara Nova;1976;0
126;br_Semillon;Semillon;1976;227838
127;br_Schonburger;Schonburger;1976;0
128;br_Sylvaner;Sylvaner;1976;0
129;br_Tocai Friulano;Tocai Friulano;1976;0
130;br_Trebbiano;Trebbiano;1976;14078518
131;br_Trebbiano Toscano;Trebbiano Toscano;1976;0
132;br_Verdea;Verdea;1976;2648
133;br_Verdelho;Verdelho;1976;0
134;br_Verdiso;Verdiso;1976;0
135;br_Vermentino;Vermentino;1976;6478
136;br_Vernaccia;Vernaccia;1976;142787
137;br_Viogner ;Viogner ;1976;0
138;br_Viognier;Viognier;1976;0
139;br_Outras(3);Outras(3);1976;2089793
1;TINTAS;TINTAS;1977;24830345
2;ti_Alicante Bouschet;Alicante Bouschet;1977;0
3;ti_Ancelota;Ancelota;1977;0
4;ti_Aramon;Aramon;1977;0
5;ti_Alfrocheiro;Alfrocheiro;1977;0
6;ti_Arinarnoa;Arinarnoa;1977;0
7;ti_Aspirant Bouschet;Aspirant Bouschet;1977;0
8;ti_Barbera;Barbera;1977;9426011
9;ti_Bonarda;Bonarda;1977;2963398
10;ti_Cabernet Franc;Cabernet Franc;1977;6615376
11;ti_Cabernet Sauvignon;Cabernet Sauvignon;1977;0
12;ti_ Caladoc;Caladoc;1977;0
13;ti_Campanario;Campanario;1977;0
14;ti_Canaiolo;Canaiolo;1977;467572
15;ti_Carignan;Carignan;1977;0
16;ti_Carmenere;Carmenere;1977;96442
17;ti_Castelão;Castelão;1977;0
18;ti_Corvina;Corvina;1977;0
19;ti_Croatina;Croatina;1977;0
20;ti_Cinsaut;Cinsaut;1977;0
21;ti_Dom Felder;Dom Felder;1977;0
22;ti_Dolcetto;Dolcetto;1977;0
23;ti_Durif;Durif;1977;0
24;ti_Egiodola;Egiodola;1977;0
25;ti_Ekigaina;Ekigaina;1977;0
26;ti_Festival (Sugraone);Festival (Sugraone);1977;0
27;ti_Franconia;Franconia;1977;0
28;ti_Freisa;Freisa;1977;0
29;ti_Gamay St Romain;Gamay St Romain;1977;1226
30;ti_Gamay Beaujolais;Gamay Beaujolais;1977;0
31;ti_Grand Noir;Grand Noir;1977;0
32;ti_Grenache;Grenache;1977;15367
33;ti_Jaen;Jaen;1977;0
34;ti_Lagrein;Lagrein;1977;0
35;ti_Lambrusco;Lambrusco;1977;0
36;ti_Malbec;Malbec;1977;2219
37;ti_Marzemina;Marzemina;1977;132412
38;ti_Merlot;Merlot;1977;2257565
39;ti_Marselan;Marselan;1977;0
40;ti_Mistura de uvas viníferas tinto ;Mistura de uvas viníferas tinto ;1977;0
41;ti_Molinera;Molinera;1977;0
42;ti_Montepulciano;Montepulciano;1977;0
43;ti_Moscato Bailey;Moscato Bailey;1977;0
44;ti_Napa Gamay;Napa Gamay;1977;0
45;ti_Nebbiolo;Nebbiolo;1977;0
46;ti_Petit Verdot;Petit Verdot;1977;0
47;ti_Petite Sirah;Petite Sirah;1977;0
48;ti_Pinotage;Pinotage;1977;0
49;ti_Pinot Noir;Pinot Noir;1977;1368
50;ti_Pinot Saint George;Pinot Saint George;1977;0
51;ti_Piriquita;Piriquita;1977;0
52;ti_Primitivo;Primitivo;1977;0
53;ti_Rebo;Rebo;1977;0
54;ti_Refosco;Refosco;1977;0
55;ti_Rondinella;Rondinella;1977;0
56;ti_Ruby Cabernet;Ruby Cabernet;1977;0
57;ti_Sangiovese;Sangiovese;1977;71194
58;ti_Saperavi ;Saperavi ;1977;0
59;ti_Sira (falsa);Sira (falsa);1977;2780195
60;ti_Tannat;Tannat;1977;0
61;ti_Tempranillo;Tempranillo;1977;0
62;ti_Teroldego;Teroldego;1977;0
63;ti_Torrontes;Torrontes;1977;0
64;ti_Tinta Barroca;Tinta Barroca;1977;0
65;ti_Tinta Roriz ;Tinta Roriz ;1977;0
66;ti_Touriga Francesa;Touriga Francesa;1977;0
67;ti_Touriga Nacional;Touriga Nacional;1977;0
68;ti_Tinta Madeira;Tinta Madeira;1977;0
69;ti_Tintoria;Tintoria;1977;0
70;ti_Trincdeira;Trincdeira;1977;0
71;ti_Trousseau;Trousseau;1977;0
72;ti_Zinfandel;Zinfandel;1977;0
73;ti_Outras1;Outras1;1977;0
74;BRANCASEROSADAS;BRANCAS E ROSADAS;1977;32674849
75;br_Aliatico;Aliatico;1977;0
76;br_Aligote;Aligote;1977;0
77;br_Altesse;Altesse;1977;0
78;br_Alvarinho;Alvarinho;1977;0
79;br_Arriloba;Arriloba;1977;0
80;br_Auxerrois;Auxerrois;1977;0
81;br_Burger;Burger;1977;0
82;br_Chardonnay;Chardonnay;1977;0
83;br_Chasselas;Chasselas;1977;0
84;br_Chenin Blanc;Chenin Blanc;1977;0
85;br_Clairette(1);Clairette(1);1977;87281
86;br_Colombard;Colombard;1977;0
87;br_Flora;Flora;1977;0
88;br_Garganega;Garganega;1977;0
89;br_Gewurztraminer;Gewurztraminer;1977;0
90;br_Gouveio;Gouveio;1977;0
91;br_Gros Manseng;Gros Manseng;1977;0
92;br_Italia (Pirovano 65) (PE);Italia (Pirovano 65) (PE);1977;0
93;br_Maccabeo;Maccabeo;1977;0
94;br_Malvasia;Malvasia;1977;378085
95;br_Malvasia Amarela;Malvasia Amarela;1977;0
96;br_Malvasia Bianca;Malvasia Bianca;1977;0
97;br_Malvasia Chianti;Malvasia Chianti;1977;0
98;br_Malvasia Verde;Malvasia Verde;1977;0
99;br_Malvasia di Candia;Malvasia di Candia;1977;0
100;br_Malvasia Istriana;Malvasia Istriana;1977;0
101;br_Mistura de uvas viníferas;Mistura de uvas viníferas branco;1977;0
102;br_Mistura de uvas viníferas;Mistura de uvas viníferas rosado;1977;0
103;br_Moscato_branco;Moscato Branco;1977;10212209
104;br_Moscato Canelli;Moscato Canelli;1977;0
105;br_Moscato Giallo;Moscato Giallo;1977;0
106;br_Moscato Nazareno;Moscato Nazareno;1977;0
107;br_Moscato Bianco R2;Moscato Bianco R2;1977;0
108;br_Moscato de Alexandria;Moscato de Alexandria;1977;0
109;br_Moscato Rosado;Moscato Rosado;1977;0
110;br_Muscat a Petits Grains;Muscat à Petits Grains;1977;0
111;br_Muller Thurgau;Muller Thurgau;1977;0
112;br_Muscadelle;Muscadelle;1977;0
113;br_Ora;Ora;1977;0
114;br_Palomino;Palomino;1977;1156
115;br_Petit Manseng;Petit Manseng;1977;0
116;br_Peverella;Peverella;1977;1389009
117;br_Pinot Blanc;Pinot Blanc;1977;11984
118;br_Pinot Gris;Pinot Gris;1977;0
119;br_Prosecco;Prosecco;1977;0
120;br_Red Veltliner;Red Veltliner;1977;0
121;br_Riesling Italico;Riesling Italico;1977;1782484
122;br_Riesling Renano;Riesling Renano;1977;0
123;br_Sauvignon Blanc(2);Sauvignon Blanc(2);1977;1161046
124;br_Sauvignon Gris;Sauvignon Gris;1977;0
125;br_Seara Nova;Seara Nova;1977;0
126;br_Semillon;Semillon;1977;371084
127;br_Schonburger;Schonburger;1977;0
128;br_Sylvaner;Sylvaner;1977;0
129;br_Tocai Friulano;Tocai Friulano;1977;0
130;br_Trebbiano;Trebbiano;1977;15228827
131;br_Trebbiano Toscano;Trebbiano Toscano;1977;0
132;br_Verdea;Verdea;1977;0
133;br_Verdelho;Verdelho;1977;0
134;br_Verdiso;Verdiso;1977;0
135;br_Vermentino;Vermentino;1977;5649
136;br_Vernaccia;Vernaccia;1977;170590
137;br_Viogner ;Viogner ;1977;0
138;br_Viognier;Viognier;1977;0
139;br_Outras(3);Outras(3);1977;1875445
1;TINTAS;TINTAS;1978;21984546
2;ti_Alicante Bouschet;Alicante Bouschet;1978;0
3;ti_Ancelota;Ancelota;1978;0
4;ti_Aramon;Aramon;1978;0
5;ti_Alfrocheiro;Alfrocheiro;1978;0
6;ti_Arinarnoa;Arinarnoa;1978;0
7;ti_Aspirant Bouschet;Aspirant Bouschet;1978;0
8;ti_Barbera;Barbera;1978;7621931
9;ti_Bonarda;Bonarda;1978;2237040
10;ti_Cabernet Franc;Cabernet Franc;1978;5575835
11;ti_Cabernet Sauvignon;Cabernet Sauvignon;1978;0
12;ti_ Caladoc;Caladoc;1978;0
13;ti_Campanario;Campanario;1978;0
14;ti_Canaiolo;Canaiolo;1978;423578
15;ti_Carignan;Carignan;1978;3231
16;ti_Carmenere;Carmenere;1978;149018
17;ti_Castelão;Castelão;1978;0
18;ti_Corvina;Corvina;1978;0
19;ti_Croatina;Croatina;1978;0
